L1_S24_F1844,L1_S24_F1846,Response
0.174,-0.138,0
0.081,-0.09699999999999999,0
-0.358,0.22899999999999998,0
0.222,0.06,0
-0.1,0.14800000000000002,0
-0.306,0.18100000000000002,0
-0.13699999999999998,0.136,0
0.187,-0.165,0
0.139,-0.14400000000000002,0
-0.201,0.179,0
0.184,-0.136,0
-0.28600000000000003,0.223,0
-0.145,0.14400000000000002,0
-0.145,0.14400000000000002,0
0.38299999999999995,0.054000000000000006,0
0.006,-0.084,0
-0.106,-0.083,0
-0.34700000000000003,0.217,0
0.188,0.067,0
0.192,-0.17,0
-0.11699999999999999,0.154,0
0.19699999999999998,-0.156,0
0.04,-0.20199999999999999,0
0.145,-0.141,0
0.11,-0.14800000000000002,0
-0.131,0.127,0
-0.113,-0.07200000000000001,0
0.298,0.091,0
0.034,0.114,0
-0.079,-0.147,0
0.344,-0.204,0
-0.12,-0.061,0
0.18899999999999997,-0.139,0
0.313,-0.24100000000000002,0
-0.24100000000000002,0.128,0
0.157,-0.133,0
0.27899999999999997,-0.18899999999999997,0
-0.121,0.14800000000000002,0
-0.027000000000000003,0.131,0
-0.086,-0.091,0
0.183,0.062,0
-0.001,0.12,0
-0.055,-0.09699999999999999,0
0.091,0.091,0
0.069,-0.11900000000000001,0
0.111,-0.11,0
0.111,-0.11,0
0.10400000000000001,0.129,0
0.017,0.11599999999999999,0
-0.16399999999999998,-0.131,0
-0.187,-0.047,0
0.33299999999999996,-0.19699999999999998,0
-0.223,-0.024,0
-0.302,-0.055999999999999994,0
0.39399999999999996,-0.235,0
0.096,-0.105,0
-0.255,-0.027000000000000003,0
0.268,-0.188,0
-0.12,-0.08199999999999999,0
-0.073,0.146,0
0.24600000000000002,0.052000000000000005,0
0.161,0.092,0
-0.263,-0.073,0
-0.254,0.19399999999999998,0
-0.22,0.196,0
0.226,-0.201,0
0.28300000000000003,0.02,0
0.13699999999999998,0.096,0
0.08,0.10300000000000001,0
0.26899999999999996,0.040999999999999995,0
0.036000000000000004,0.10400000000000001,0
-0.276,-0.087,0
0.023,0.124,0
0.314,-0.002,0
-0.373,0.248,0
0.39299999999999996,0.005,0
-0.134,-0.09300000000000001,0
0.54,-0.03,0
-0.083,-0.113,0
-0.11699999999999999,-0.061,0
0.204,-0.16,0
0.1,0.11599999999999999,0
-0.04,0.11199999999999999,0
0.13699999999999998,-0.145,0
0.098,-0.187,0
-0.17300000000000001,0.16899999999999998,0
-0.27699999999999997,0.13,0
0.324,-0.22399999999999998,0
-0.32799999999999996,-0.07,0
0.14300000000000002,0.08,0
-0.264,0.221,0
-0.259,0.18100000000000002,0
0.102,0.09,0
0.21,-0.151,0
0.17800000000000002,0.068,0
-0.121,-0.166,0
-0.001,0.14,0
0.11,0.057,0
-0.20199999999999999,0.195,0
-0.312,0.205,0
-0.131,-0.061,0
-0.14800000000000002,0.139,0
0.095,0.095,0
0.126,0.073,0
0.263,0.024,0
-0.073,-0.077,0
-0.223,-0.045,0
-0.055,0.128,0
-0.23600000000000002,0.17300000000000001,0
0.244,0.037000000000000005,0
0.042,-0.129,0
0.105,0.11,0
0.05,-0.121,0
-0.129,0.14800000000000002,0
-0.087,-0.11599999999999999,0
-0.111,-0.09699999999999999,0
0.012,0.115,0
0.105,0.105,0
-0.127,-0.131,0
0.124,0.106,0
0.257,-0.183,0
-0.095,-0.146,0
0.207,-0.149,0
0.15,0.085,0
0.008,0.11699999999999999,0
-0.149,-0.03,0
0.11599999999999999,0.09699999999999999,0
0.023,-0.085,0
0.239,0.06,0
-0.006,0.135,0
0.301,0.027000000000000003,0
0.124,-0.122,0
-0.10800000000000001,-0.08900000000000001,0
-0.10800000000000001,-0.08900000000000001,0
-0.28,-0.036000000000000004,0
0.05,0.10800000000000001,0
0.165,0.098,0
-0.204,0.191,0
0.126,0.10400000000000001,0
0.20600000000000002,-0.221,0
-0.128,-0.10300000000000001,0
-0.28600000000000003,-0.040999999999999995,0
0.142,-0.145,0
0.297,-0.184,0
0.259,-0.174,0
0.245,-0.17800000000000002,0
0.184,-0.155,0
-0.053,-0.106,0
-0.322,-0.011000000000000001,0
0.37200000000000005,0.016,0
0.004,-0.129,0
0.064,0.10400000000000001,1
0.064,0.10400000000000001,1
0.064,0.10400000000000001,0
-0.28800000000000003,-0.142,0
0.24100000000000002,-0.182,0
0.11900000000000001,-0.139,0
0.353,-0.22,0
-0.057999999999999996,-0.136,0
0.166,0.06,0
-0.034,-0.079,0
-0.267,0.165,0
-0.07400000000000001,0.132,0
0.14800000000000002,-0.142,0
-0.16899999999999998,-0.078,0
0.09,-0.113,0
-0.235,-0.08800000000000001,0
0.07200000000000001,0.135,0
0.07200000000000001,0.135,0
0.048,0.124,0
-0.11199999999999999,0.133,0
-0.035,-0.076,0
-0.335,0.20800000000000002,0
-0.32899999999999996,-0.006,0
0.21600000000000003,-0.166,0
0.18,-0.152,0
0.11800000000000001,0.06,0
-0.28300000000000003,-0.024,0
-0.004,-0.115,0
0.237,-0.171,0
0.006999999999999999,0.157,0
-0.185,0.161,0
0.253,0.078,0
0.16399999999999998,-0.149,0
-0.285,-0.022000000000000002,0
-0.064,0.146,0
-0.159,0.13,0
0.11699999999999999,-0.14,0
0.373,-0.264,0
-0.08199999999999999,0.145,0
0.057999999999999996,-0.128,0
-0.12,-0.085,0
-0.16899999999999998,0.162,0
-0.292,0.19899999999999998,0
0.05,0.131,0
0.11800000000000001,0.102,0
0.225,-0.165,0
0.02,0.11,0
-0.204,0.152,0
-0.153,-0.08199999999999999,0
0.038,0.14300000000000002,0
-0.122,-0.039,0
-0.25,0.177,0
0.395,0.027999999999999997,0
0.289,-0.187,0
-0.25,-0.045,0
-0.10099999999999999,-0.052000000000000005,0
0.069,-0.122,0
-0.317,0.185,0
-0.317,0.185,0
-0.023,0.136,0
0.222,0.028999999999999998,0
0.07200000000000001,-0.136,0
-0.063,0.139,0
-0.24,0.166,0
-0.14400000000000002,-0.042,0
0.17300000000000001,0.055,0
-0.366,-0.039,0
-0.204,0.166,0
0.07,-0.16,0
0.013000000000000001,0.14300000000000002,0
0.27,0.043,0
-0.22399999999999998,0.177,0
0.136,0.083,0
0.136,0.083,0
0.092,-0.165,0
0.11900000000000001,0.085,0
-0.302,-0.07400000000000001,0
0.033,0.062,0
-0.106,-0.075,0
-0.115,0.156,0
-0.184,0.156,0
0.061,0.136,0
-0.133,0.15,0
0.124,0.122,0
0.32,0.021,0
0.32,0.021,0
0.022000000000000002,0.11199999999999999,0
-0.08800000000000001,-0.18899999999999997,0
0.035,0.094,0
-0.125,-0.095,0
-0.192,0.159,0
0.052000000000000005,-0.11699999999999999,0
0.267,0.044000000000000004,0
-0.016,-0.20199999999999999,0
0.105,0.08900000000000001,0
-0.063,0.12,0
-0.12300000000000001,-0.065,0
-0.065,-0.073,0
-0.146,0.14800000000000002,0
-0.221,-0.067,0
-0.135,0.168,0
0.217,0.053,0
-0.344,0.237,0
-0.299,0.121,0
-0.321,-0.07,0
-0.10099999999999999,0.14400000000000002,0
0.207,0.055,0
-0.255,-0.059000000000000004,0
-0.27699999999999997,0.195,0
0.034,0.124,0
-0.316,0.20800000000000002,0
-0.027999999999999997,-0.04,0
0.19899999999999998,0.084,0
-0.121,0.172,0
-0.053,0.136,0
-0.045,0.13,0
-0.004,0.134,0
0.19,0.096,0
0.01,-0.105,0
0.146,-0.18100000000000002,0
0.21600000000000003,-0.18,0
0.098,0.076,1
0.098,0.076,0
-0.142,-0.07,0
0.013999999999999999,-0.11,0
-0.159,-0.08800000000000001,0
0.314,0.033,0
0.062,0.126,0
-0.10800000000000001,-0.068,0
0.096,-0.155,0
-0.05,-0.095,0
0.10800000000000001,0.081,0
-0.037000000000000005,-0.17600000000000002,0
-0.078,0.145,0
0.20199999999999999,-0.155,0
-0.081,-0.08800000000000001,0
-0.081,-0.08800000000000001,0
0.198,-0.147,0
-0.040999999999999995,0.133,0
0.069,0.111,0
0.001,0.124,0
0.14,-0.132,0
-0.15,0.187,0
-0.22899999999999998,0.162,0
0.165,0.064,0
-0.037000000000000005,0.17,0
0.036000000000000004,0.106,0
0.036000000000000004,0.106,0
0.055999999999999994,-0.174,0
0.002,-0.10099999999999999,0
-0.125,0.19,0
-0.021,-0.08800000000000001,0
-0.267,-0.124,0
-0.08199999999999999,0.16,0
0.16399999999999998,-0.142,0
0.163,0.111,0
-0.14800000000000002,-0.06,0
-0.14800000000000002,-0.06,0
-0.14800000000000002,-0.06,0
-0.317,0.225,0
0.055,-0.11599999999999999,0
-0.34299999999999997,0.22,0
0.313,-0.196,0
-0.168,0.17,0
-0.016,0.141,0
-0.004,0.135,0
0.185,0.084,0
-0.307,0.204,0
0.142,0.067,0
-0.215,0.218,0
-0.24100000000000002,-0.091,0
-0.149,0.17600000000000002,0
0.08199999999999999,-0.19699999999999998,0
0.10099999999999999,0.11199999999999999,0
-0.031,0.11199999999999999,0
0.024,-0.102,0
0.11199999999999999,-0.14,0
-0.028999999999999998,0.128,0
0.21899999999999997,-0.182,0
-0.004,0.096,0
0.12,0.10400000000000001,0
0.228,-0.191,0
-0.046,0.11,0
0.23399999999999999,0.037000000000000005,0
-0.10400000000000001,0.127,0
0.29600000000000004,0.042,0
-0.079,0.149,0
-0.067,-0.07200000000000001,0
0.251,0.037000000000000005,0
-0.205,-0.111,0
-0.011000000000000001,-0.10099999999999999,0
0.138,-0.145,0
-0.012,0.099,0
0.111,-0.193,0
0.033,0.138,0
0.409,-0.22699999999999998,0
0.204,-0.163,0
-0.133,0.191,0
0.14,0.087,0
-0.07400000000000001,-0.095,0
0.268,0.054000000000000006,0
-0.077,-0.071,0
0.001,0.155,0
0.131,-0.147,0
-0.21600000000000003,-0.071,0
0.14300000000000002,0.07,0
-0.294,0.23199999999999998,0
-0.174,0.12300000000000001,0
-0.048,0.128,0
-0.309,0.20800000000000002,0
-0.141,0.139,0
-0.187,-0.062,0
-0.285,0.162,0
-0.128,-0.045,0
-0.016,0.12300000000000001,0
0.24100000000000002,0.052000000000000005,0
0.024,-0.11900000000000001,0
-0.276,0.23,0
-0.13,-0.062,1
-0.121,0.172,0
-0.212,0.122,0
0.191,0.039,0
0.102,0.08,0
-0.318,0.013999999999999999,0
0.18899999999999997,0.099,0
-0.004,0.115,0
0.075,-0.166,0
0.018000000000000002,-0.083,0
-0.032,-0.16399999999999998,0
-0.342,-0.049,0
0.295,0.040999999999999995,0
0.395,-0.265,0
-0.008,0.12,0
-0.011000000000000001,0.124,0
0.209,0.055,0
0.27,-0.191,0
0.305,-0.245,0
0.07400000000000001,0.109,0
-0.23,0.192,0
-0.016,0.10099999999999999,0
0.28,0.059000000000000004,0
0.28,0.049,0
-0.019,0.155,0
0.002,0.121,0
-0.06,-0.078,0
0.377,-0.226,0
-0.085,-0.095,0
0.158,0.055999999999999994,0
0.132,-0.14,0
0.132,-0.14,0
0.321,-0.191,0
-0.168,0.125,0
-0.094,0.128,0
-0.325,0.005,0
-0.171,0.14300000000000002,0
0.179,-0.16899999999999998,0
-0.061,-0.10099999999999999,0
-0.061,-0.10099999999999999,0
0.231,0.064,0
-0.304,0.19899999999999998,0
-0.2,-0.055999999999999994,0
-0.067,-0.069,0
0.292,0.026000000000000002,0
0.37200000000000005,-0.221,0
0.011000000000000001,0.111,0
0.063,0.1,0
0.02,-0.191,0
-0.226,-0.096,0
-0.133,0.171,0
-0.22,0.124,0
0.11800000000000001,-0.146,0
0.034,-0.12,0
-0.253,-0.078,0
0.273,0.034,0
-0.001,-0.098,0
-0.247,-0.05,0
-0.306,-0.037000000000000005,0
0.094,-0.135,0
0.243,0.053,0
-0.10099999999999999,-0.065,0
-0.002,0.14800000000000002,0
-0.14300000000000002,0.11599999999999999,0
0.009000000000000001,0.136,0
0.14300000000000002,-0.183,0
-0.342,-0.055999999999999994,0
0.215,-0.147,0
-0.313,0.18100000000000002,0
-0.039,0.16699999999999998,0
0.055999999999999994,0.08199999999999999,0
0.363,-0.21600000000000003,0
0.021,0.128,0
-0.336,-0.006,0
0.07200000000000001,-0.127,0
0.368,0.002,0
-0.059000000000000004,0.10800000000000001,0
-0.006,-0.095,0
0.138,0.087,0
0.222,0.027000000000000003,0
-0.287,0.191,0
-0.12300000000000001,-0.099,0
0.075,0.122,0
-0.032,-0.11800000000000001,0
0.345,0.002,0
0.18,0.11800000000000001,0
-0.019,0.132,0
0.071,-0.139,0
0.203,-0.159,0
-0.32,0.15,0
-0.166,0.17300000000000001,0
-0.14,0.14800000000000002,0
-0.14,0.14800000000000002,0
-0.115,-0.023,0
0.01,-0.109,0
-0.233,0.16,0
-0.078,0.127,0
0.08800000000000001,0.07400000000000001,0
-0.22,-0.10300000000000001,0
0.065,0.131,0
-0.2,0.17300000000000001,0
0.10800000000000001,-0.124,0
-0.013999999999999999,0.125,0
0.004,0.107,0
-0.252,-0.024,0
0.069,-0.121,0
0.318,-0.18600000000000003,0
-0.365,-0.055999999999999994,0
0.069,0.10099999999999999,0
-0.04,-0.125,0
0.21,-0.172,0
0.053,-0.136,0
-0.064,-0.087,0
-0.04,0.166,0
-0.091,-0.081,0
-0.087,0.168,0
0.079,0.094,0
0.175,-0.141,0
0.10099999999999999,-0.132,0
0.16899999999999998,-0.13699999999999998,0
-0.09300000000000001,0.141,0
0.057999999999999996,-0.132,0
0.24100000000000002,0.049,0
-0.1,-0.069,0
0.043,-0.105,0
0.38299999999999995,0.002,0
-0.102,0.16699999999999998,0
-0.015,-0.12300000000000001,0
0.276,-0.18899999999999997,0
-0.335,-0.006,0
-0.044000000000000004,-0.085,0
0.221,-0.20199999999999999,0
-0.16699999999999998,0.11599999999999999,0
0.162,0.086,0
0.113,0.085,0
0.256,0.048,0
0.233,-0.159,0
-0.022000000000000002,-0.11199999999999999,0
-0.301,0.001,0
0.002,-0.11900000000000001,0
0.34,-0.215,0
-0.132,0.149,0
0.233,0.09699999999999999,0
-0.214,0.16899999999999998,0
-0.242,0.15,0
0.33899999999999997,0.06,0
0.047,-0.126,0
0.321,0.049,0
0.168,0.10099999999999999,0
-0.08,-0.141,0
0.132,-0.159,0
0.16399999999999998,0.061,0
-0.159,-0.06,0
0.052000000000000005,-0.127,0
-0.067,0.156,0
0.03,-0.095,0
-0.179,-0.059000000000000004,0
-0.066,-0.081,0
0.015,-0.087,0
-0.19,0.18100000000000002,0
0.303,0.076,0
0.054000000000000006,-0.115,0
-0.11800000000000001,0.14400000000000002,0
0.081,0.08800000000000001,0
-0.152,0.114,0
0.218,0.092,0
-0.166,-0.171,0
0.055999999999999994,-0.13699999999999998,0
0.139,-0.161,0
-0.098,-0.078,0
-0.26899999999999996,0.174,0
-0.051,-0.07,0
-0.111,0.158,0
-0.18600000000000003,-0.07200000000000001,0
0.213,-0.149,0
0.10800000000000001,-0.126,0
-0.153,-0.066,0
0.069,0.09699999999999999,0
0.11699999999999999,-0.182,0
0.32799999999999996,0.027999999999999997,0
0.24100000000000002,-0.20199999999999999,0
0.004,-0.145,0
0.004,-0.145,0
-0.066,0.14300000000000002,0
0.024,0.141,0
0.396,0.001,0
-0.044000000000000004,-0.08900000000000001,0
0.11900000000000001,0.066,0
0.026000000000000002,0.115,0
0.17600000000000002,-0.133,0
0.113,-0.146,0
-0.086,-0.075,0
0.133,0.068,0
0.006,0.256,0
0.366,-0.226,0
-0.22399999999999998,0.17600000000000002,0
0.10099999999999999,-0.136,0
-0.22,0.185,0
-0.318,-0.065,0
-0.278,0.172,0
-0.278,0.172,0
-0.242,-0.098,0
0.239,0.096,0
0.242,-0.19,0
0.004,0.128,0
0.237,0.094,0
-0.156,-0.071,0
0.12,-0.14800000000000002,0
0.057,0.09,0
0.33399999999999996,-0.213,1
0.33399999999999996,-0.213,0
0.054000000000000006,-0.129,0
-0.126,0.165,0
-0.115,0.13,0
-0.16,0.174,0
0.225,0.053,0
-0.042,0.129,0
0.233,0.066,0
-0.02,-0.096,0
-0.004,-0.10300000000000001,0
0.23199999999999998,-0.168,0
-0.159,-0.087,0
0.214,-0.136,0
-0.175,0.192,0
0.20800000000000002,-0.149,0
0.253,0.036000000000000004,0
-0.018000000000000002,0.12,0
-0.188,-0.077,0
-0.253,-0.027000000000000003,0
-0.196,-0.06,0
-0.315,0.20800000000000002,0
0.10400000000000001,-0.122,0
-0.14400000000000002,-0.071,0
-0.025,0.133,0
0.38299999999999995,-0.203,0
0.41600000000000004,-0.009000000000000001,0
-0.23800000000000002,0.195,0
0.064,0.098,0
-0.124,0.147,0
0.124,0.087,0
-0.301,0.195,0
-0.332,0.013999999999999999,0
-0.209,-0.061,0
0.033,-0.132,0
-0.248,-0.042,0
-0.248,-0.042,0
0.159,-0.138,0
0.235,0.095,0
-0.204,-0.096,0
0.142,-0.092,0
0.14800000000000002,0.12300000000000001,0
0.071,-0.153,0
0.276,-0.192,0
0.06,-0.11,0
0.13699999999999998,0.09,0
-0.099,-0.17800000000000002,0
-0.094,0.145,0
0.209,0.051,0
0.263,0.031,0
0.055999999999999994,-0.11199999999999999,0
0.308,0.064,0
0.163,-0.128,0
0.177,-0.139,0
0.33299999999999996,-0.258,0
-0.309,0.171,0
-0.091,-0.071,0
-0.282,0.15,0
0.17300000000000001,0.09300000000000001,0
-0.33299999999999996,0.18899999999999997,0
0.217,0.092,0
-0.027999999999999997,-0.154,0
0.02,0.105,0
0.24,-0.17300000000000001,0
-0.13,-0.07200000000000001,0
-0.13,-0.07200000000000001,0
-0.13699999999999998,0.161,0
-0.165,-0.08900000000000001,0
0.374,-0.22399999999999998,0
-0.154,-0.021,0
0.045,0.092,0
0.091,0.129,0
-0.221,-0.045,0
-0.09699999999999999,-0.182,0
0.107,0.1,0
0.018000000000000002,-0.10400000000000001,0
-0.344,-0.005,0
0.204,0.106,0
-0.33399999999999996,-0.004,0
-0.237,0.161,0
0.08199999999999999,0.094,0
0.114,-0.149,0
-0.063,-0.092,0
-0.114,-0.076,0
0.003,0.156,0
0.424,-0.23399999999999999,0
0.09,-0.171,0
-0.179,-0.034,0
0.128,0.086,0
-0.073,0.159,0
-0.122,0.163,0
0.011000000000000001,0.16,0
0.006999999999999999,-0.095,0
0.126,-0.12,0
0.159,0.084,0
0.23199999999999998,0.053,0
0.109,-0.127,0
0.154,0.085,0
0.114,0.095,0
0.114,0.095,0
-0.111,0.161,0
0.322,-0.217,0
0.102,-0.13,0
0.028999999999999998,-0.11800000000000001,0
0.028999999999999998,-0.11800000000000001,0
-0.387,0.267,0
-0.282,-0.012,0
-0.016,-0.08800000000000001,0
0.248,0.059000000000000004,0
0.066,-0.128,0
0.33,0.026000000000000002,0
0.151,0.08199999999999999,0
0.28300000000000003,-0.187,0
0.139,-0.17,0
0.125,-0.11800000000000001,0
-0.278,0.203,0
-0.21,-0.059000000000000004,0
0.2,-0.16699999999999998,0
-0.23399999999999999,-0.128,0
0.14400000000000002,-0.141,0
0.242,-0.182,0
0.132,0.08900000000000001,0
-0.215,0.14,0
-0.23399999999999999,-0.07,0
0.342,-0.201,0
-0.02,0.12,0
0.008,-0.114,0
-0.172,-0.045,0
0.154,-0.155,0
0.14400000000000002,-0.125,0
-0.047,-0.087,0
0.21600000000000003,-0.16399999999999998,0
0.212,0.092,0
-0.042,0.098,0
-0.035,-0.11699999999999999,0
-0.09300000000000001,0.134,0
-0.023,0.136,0
-0.355,0.013999999999999999,0
-0.134,-0.069,0
0.28,0.027999999999999997,0
0.14400000000000002,-0.204,0
0.29600000000000004,0.067,0
-0.065,0.163,0
0.248,0.062,0
-0.314,-0.036000000000000004,0
-0.243,0.142,0
0.094,-0.16,0
-0.3,-0.01,0
-0.244,-0.016,0
-0.24100000000000002,-0.03,0
0.1,-0.14800000000000002,0
-0.344,-0.024,0
0.081,-0.10800000000000001,0
-0.195,-0.057,0
0.044000000000000004,-0.11599999999999999,0
-0.06,0.165,0
-0.057,0.083,0
0.19399999999999998,-0.18100000000000002,0
-0.32799999999999996,-0.015,0
-0.159,-0.052000000000000005,0
-0.22699999999999998,0.17600000000000002,0
0.073,-0.11199999999999999,0
0.34,-0.21899999999999997,0
-0.327,0.19699999999999998,0
0.316,0.016,0
-0.11199999999999999,-0.105,0
-0.013000000000000001,0.107,0
-0.33299999999999996,-0.01,0
0.052000000000000005,-0.1,0
0.253,-0.175,0
0.10099999999999999,0.068,0
-0.192,-0.038,0
0.147,0.102,0
-0.305,0.17600000000000002,0
0.28600000000000003,-0.18600000000000003,0
-0.255,-0.059000000000000004,0
-0.079,0.14300000000000002,0
0.147,-0.127,0
-0.344,-0.047,0
0.086,0.102,0
-0.337,0.21600000000000003,0
-0.276,0.222,0
0.39399999999999996,0.018000000000000002,0
0.128,0.109,0
0.149,-0.153,0
0.033,0.111,0
-0.040999999999999995,0.126,0
0.084,0.105,0
0.033,0.105,0
0.305,0.027999999999999997,0
-0.24600000000000002,0.162,0
-0.027000000000000003,0.111,0
0.091,-0.131,0
0.179,-0.15,0
-0.157,0.17800000000000002,0
0.22899999999999998,-0.158,0
0.223,-0.171,0
-0.27899999999999997,0.165,0
-0.05,-0.105,0
-0.05,-0.105,0
-0.131,0.188,1
0.022000000000000002,-0.122,0
0.079,-0.128,0
-0.087,-0.095,0
-0.258,0.128,0
-0.261,0.155,0
-0.139,0.1,0
-0.204,0.163,0
0.38299999999999995,-0.222,0
-0.011000000000000001,-0.122,0
-0.23399999999999999,0.21899999999999997,0
-0.128,0.159,0
-0.22699999999999998,-0.061,0
-0.040999999999999995,-0.096,0
-0.141,0.156,1
-0.141,0.156,0
-0.016,-0.11,0
0.16699999999999998,-0.133,0
0.14,-0.12,0
-0.162,-0.154,0
-0.129,0.183,0
0.301,0.054000000000000006,0
0.025,0.128,0
0.316,0.022000000000000002,0
-0.091,0.17800000000000002,0
0.040999999999999995,0.09300000000000001,0
0.005,-0.124,0
-0.133,0.133,0
0.146,-0.154,0
-0.322,-0.008,0
0.36,0.019,0
0.14400000000000002,-0.124,0
0.17800000000000002,-0.231,0
0.08199999999999999,-0.099,0
-0.195,0.179,0
-0.285,0.174,0
0.091,-0.113,0
0.284,-0.2,0
-0.188,0.146,0
0.272,-0.18899999999999997,0
-0.039,-0.129,0
-0.075,-0.07200000000000001,0
0.375,0.057999999999999996,0
-0.276,-0.133,0
-0.016,-0.105,0
-0.111,0.139,0
0.11199999999999999,0.086,0
-0.259,-0.166,0
-0.052000000000000005,-0.1,0
-0.075,0.14400000000000002,0
-0.083,0.166,0
-0.042,-0.102,0
0.038,-0.114,0
0.083,-0.155,0
-0.10300000000000001,-0.057,0
0.19,0.07,0
0.002,-0.183,0
-0.028999999999999998,-0.10300000000000001,0
-0.156,0.163,0
-0.055999999999999994,-0.10099999999999999,0
0.136,0.07400000000000001,0
0.377,0.025,0
0.205,-0.152,0
-0.064,-0.071,0
0.138,0.027000000000000003,0
0.326,0.02,0
-0.07200000000000001,-0.077,0
0.051,-0.132,0
-0.174,-0.133,0
0.053,0.10400000000000001,0
-0.327,-0.005,0
-0.115,-0.151,0
0.025,-0.12,0
-0.353,-0.017,0
-0.08,-0.122,0
0.21100000000000002,0.09300000000000001,0
-0.33399999999999996,0.221,0
0.26,-0.17300000000000001,0
-0.106,-0.07200000000000001,0
0.021,-0.092,0
-0.092,0.142,1
-0.096,0.158,0
0.154,-0.141,0
-0.125,-0.087,0
0.214,0.1,0
0.11800000000000001,-0.146,0
-0.065,-0.11900000000000001,0
0.0,0.11,0
0.002,-0.162,0
-0.003,0.127,0
-0.01,-0.098,0
-0.22399999999999998,-0.026000000000000002,0
0.271,0.059000000000000004,0
-0.355,-0.037000000000000005,0
0.193,0.033,0
0.017,-0.1,0
-0.055999999999999994,0.135,0
0.038,0.14,0
-0.057,0.147,0
0.201,0.078,0
0.267,0.03,0
-0.23600000000000002,-0.068,0
0.203,-0.17300000000000001,0
0.129,-0.141,0
-0.19,-0.166,0
-0.096,-0.145,0
-0.016,0.11699999999999999,0
0.024,0.16,0
0.16,0.114,0
0.27399999999999997,0.027999999999999997,0
0.28,0.04,0
0.027000000000000003,0.11199999999999999,0
-0.23399999999999999,-0.064,0
-0.03,-0.08800000000000001,0
-0.18899999999999997,-0.062,0
-0.317,-0.009000000000000001,0
0.353,-0.203,0
0.006,0.085,0
0.01,0.106,0
0.222,0.052000000000000005,0
-0.042,-0.08199999999999999,0
-0.046,0.134,0
0.2,-0.153,0
0.226,0.055999999999999994,0
-0.04,-0.084,0
-0.025,0.14800000000000002,0
-0.332,0.0,0
0.054000000000000006,-0.161,0
0.19399999999999998,-0.166,0
0.19,-0.158,0
-0.295,-0.015,0
0.21,-0.20800000000000002,0
-0.26,-0.28800000000000003,1
-0.26,-0.28800000000000003,0
-0.062,-0.12,0
0.226,0.10400000000000001,0
0.126,0.114,0
-0.132,0.168,0
0.33799999999999997,0.057999999999999996,0
0.21899999999999997,0.067,0
-0.205,0.171,0
0.192,-0.159,0
0.166,-0.185,0
0.025,0.129,0
0.22,0.055,0
-0.043,0.155,0
0.006,-0.07400000000000001,0
-0.231,0.147,0
-0.17300000000000001,0.17800000000000002,0
0.225,0.081,0
-0.3,0.01,0
-0.069,0.134,0
-0.193,-0.083,0
0.365,-0.21100000000000002,0
-0.332,0.231,0
-0.145,-0.008,0
0.061,-0.12,0
0.04,0.151,0
-0.244,0.134,0
-0.138,0.14800000000000002,0
0.094,0.12,0
0.111,-0.124,0
0.37200000000000005,-0.23800000000000002,0
0.41100000000000003,-0.004,0
0.359,0.013000000000000001,0
0.042,-0.125,0
0.039,-0.161,0
-0.10400000000000001,0.2,0
-0.001,0.159,0
0.179,-0.134,0
0.16899999999999998,-0.244,0
-0.271,0.17600000000000002,0
0.307,-0.192,0
-0.27399999999999997,-0.10099999999999999,0
-0.28800000000000003,-0.013999999999999999,0
0.0,-0.114,0
0.32799999999999996,0.019,0
-0.003,-0.16399999999999998,0
0.11199999999999999,-0.11,0
-0.15,0.146,0
0.18100000000000002,0.09300000000000001,0
0.158,0.018000000000000002,0
-0.063,0.131,0
0.364,0.023,0
0.063,-0.11199999999999999,0
-0.317,-0.127,0
0.267,-0.242,0
0.034,-0.12,0
-0.049,-0.078,0
0.389,-0.23,0
0.102,-0.145,0
0.03,0.115,0
0.175,0.019,0
0.011000000000000001,0.133,0
0.073,-0.141,0
0.359,0.012,0
-0.061,0.125,0
-0.17300000000000001,0.18100000000000002,0
0.175,-0.15,0
0.203,0.07400000000000001,0
0.086,0.09300000000000001,0
0.086,0.09300000000000001,0
-0.055999999999999994,-0.07400000000000001,0
-0.022000000000000002,-0.11699999999999999,0
0.08199999999999999,0.09300000000000001,0
-0.013000000000000001,0.132,0
0.155,0.084,0
-0.14400000000000002,0.145,0
0.251,-0.17,0
-0.223,-0.111,0
0.142,-0.157,0
0.095,0.086,0
-0.278,-0.025,0
-0.192,0.13699999999999998,0
0.34299999999999997,-0.252,0
0.079,-0.129,0
0.14800000000000002,-0.124,0
0.355,-0.011000000000000001,0
0.185,0.064,0
-0.161,0.16399999999999998,0
-0.13,0.135,0
0.158,0.085,0
0.20600000000000002,0.08199999999999999,0
0.146,-0.135,0
0.28800000000000003,-0.20199999999999999,0
0.11900000000000001,0.109,0
-0.019,-0.084,0
0.107,-0.142,0
-0.29,-0.08800000000000001,0
0.07,0.105,0
-0.341,0.006999999999999999,0
0.11800000000000001,-0.11900000000000001,0
0.087,-0.11599999999999999,0
-0.07,-0.13,0
-0.14800000000000002,0.17600000000000002,0
-0.195,0.166,0
-0.086,-0.115,0
0.325,0.013000000000000001,0
-0.392,0.254,0
0.215,-0.165,0
0.215,-0.165,0
-0.066,-0.131,0
-0.33299999999999996,0.196,0
-0.172,0.114,0
0.235,-0.28,0
-0.20800000000000002,-0.069,0
0.05,-0.115,0
0.12,-0.133,0
0.023,0.11599999999999999,0
-0.087,0.156,0
0.133,0.07,0
